2.67388 -1.04301
2.50429 -1.0146
2.33462 -0.983534
2.16491 -0.95338
1.99517 -0.92746
1.82543 -0.908519
1.65567 -0.898499
1.48592 -0.898499
1.31617 -0.908519
1.14642 -0.92746
0.976687 -0.95338
0.806974 -0.983534
0.637301 -1.0146
0.467711 -1.04301
0.298346 -1.06533
0.129975 -1.07876

3.01162 -0.943978
2.84325 -0.932384
2.67388 -0.913098
2.50429 -0.888504
2.33462 -0.861556
2.16491 -0.835357
1.99517 -0.812803
1.82543 -0.796297
1.65567 -0.78756
1.48592 -0.78756
1.31617 -0.796297
1.14642 -0.812803
0.976687 -0.835357
0.806974 -0.861556
0.637301 -0.888504
0.467711 -0.913098
0.298346 -0.932384
0.129975 -0.943978

3.01162 -0.827602
2.84325 -0.817544
2.67388 -0.800788
2.50429 -0.779396
2.33462 -0.755925
2.16491 -0.733075
1.99517 -0.713377
1.82543 -0.698944
1.65567 -0.691289
1.48592 -0.691289
1.31617 -0.698944
1.14642 -0.713377
0.976687 -0.733075
0.806974 -0.755925
0.637301 -0.779396
0.467711 -0.800788
0.298346 -0.817544
0.129975 -0.827602

3.01162 -0.726907
2.84325 -0.71814
2.67388 -0.703521
2.50429 -0.684834
2.33462 -0.664305
2.16491 -0.644295
1.99517 -0.627025
1.82543 -0.614356
1.65567 -0.607626
1.48592 -0.607626
1.31617 -0.614356
1.14642 -0.627025
0.976687 -0.644295
0.806974 -0.664305
0.637301 -0.684834
0.467711 -0.703521
0.298346 -0.71814
0.129975 -0.726907

3.01162 -0.63958
2.84325 -0.631906
2.67388 -0.619097
2.50429 -0.602706
2.33462 -0.584681
2.16491 -0.567091
1.99517 -0.551894
1.82543 -0.540734
1.65567 -0.534797
1.48592 -0.534797
1.31617 -0.540734
1.14642 -0.551894
0.976687 -0.567091
0.806974 -0.584681
0.637301 -0.602706
0.467711 -0.619097
0.298346 -0.631906
0.129975 -0.63958

3.01162 -0.563667
2.84325 -0.556921
2.67388 -0.545652
2.50429 -0.531221
2.33462 -0.515334
2.16491 -0.499817
1.99517 -0.486398
1.82543 -0.476536
1.65567 -0.471283
1.48592 -0.471283
1.31617 -0.476536
1.14642 -0.486398
0.976687 -0.499817
0.806974 -0.515334
0.637301 -0.531221
0.467711 -0.545652
0.298346 -0.556921
0.129975 -0.563667

3.01162 -0.497511
2.84325 -0.491536
2.67388 -0.481556
2.50429 -0.468807
2.33462 -0.454788
2.16491 -0.441065
1.99517 -0.429182
1.82543 -0.420441
1.65567 -0.41578
1.48592 -0.41578
1.31617 -0.420441
1.14642 -0.429182
0.976687 -0.441065
0.806974 -0.454788
0.637301 -0.468807
0.467711 -0.481556
0.298346 -0.491536
0.129975 -0.497511

3.01162 -0.439726
2.84325 -0.434414
2.67388 -0.425569
2.50429 -0.414229
2.33462 -0.401735
2.16491 -0.389615
1.99517 -0.379082
1.82543 -0.37132
1.65567 -0.367177
1.48592 -0.367177
1.31617 -0.37132
1.14642 -0.379082
0.976687 -0.389615
0.806974 -0.401735
0.637301 -0.414229
0.467711 -0.425569
0.298346 -0.434414
0.129975 -0.439726

3.01162 -0.389118
2.84325 -0.384395
2.67388 -0.376512
2.50429 -0.366415
2.33462 -0.355341
2.16491 -0.344478
1.99517 -0.335081
1.82543 -0.328202
1.65567 -0.324522
1.48592 -0.324522
1.31617 -0.328202
1.14642 -0.335081
0.976687 -0.344478
0.806974 -0.355341
0.637301 -0.366415
0.467711 -0.376512
0.298346 -0.384395
0.129975 -0.389118

3.01162 -0.344688
2.84325 -0.340476
2.67388 -0.333445
2.50429 -0.324435
2.33462 -0.314507
2.16491 -0.304844
1.99517 -0.296454
1.82543 -0.290307
1.65567 -0.287018
1.48592 -0.287018
1.31617 -0.290307
1.14642 -0.296454
0.976687 -0.304844
0.806974 -0.314507
0.637301 -0.324435
0.467711 -0.333445
0.298346 -0.340476
0.129975 -0.344688

3.01162 -0.305535
2.84325 -0.301821
2.67388 -0.295532
2.50429 -0.287471
2.33462 -0.278585
2.16491 -0.269933
1.99517 -0.26242
1.82543 -0.256913
1.65567 -0.253968
1.48592 -0.253968
1.31617 -0.256913
1.14642 -0.26242
0.976687 -0.269933
0.806974 -0.278585
0.637301 -0.287471
0.467711 -0.295532
0.298346 -0.301821
0.129975 -0.305535

3.01162 -0.271098
2.84325 -0.267721
2.67388 -0.262081
2.50429 -0.254851
2.33462 -0.246878
2.16491 -0.23791
1.99517 -0.232318
1.82543 -0.227407
1.65567 -0.224774
1.48592 -0.224774
1.31617 -0.227407
1.14642 -0.232318
0.976687 -0.23791
0.806974 -0.246878
0.637301 -0.254851
0.467711 -0.262081
0.298346 -0.267721
0.129975 -0.271098

3.01162 -0.240551
2.84325 -0.237569
2.67388 -0.2325
2.50429 -0.225999
2.33462 -0.21883
2.16491 -0.21182
1.99517 -0.205748
1.82543 -0.201316
1.65567 -0.198945
1.48592 -0.198945
1.31617 -0.201316
1.14642 -0.205748
0.976687 -0.21182
0.806974 -0.21883
0.637301 -0.225999
0.467711 -0.2325
0.298346 -0.237569
0.129975 -0.240551

3.01162 -0.213584
2.84325 -0.210851
2.67388 -0.206284
2.50429 -0.200426
2.33462 -0.193965
2.16491 -0.187646
1.99517 -0.182172
1.82543 -0.178175
1.65567 -0.176037
1.48592 -0.176037
1.31617 -0.178175
1.14642 -0.182172
0.976687 -0.187646
0.806974 -0.193965
0.637301 -0.200426
0.467711 -0.206284
0.298346 -0.210851
0.129975 -0.213584

3.01162 -0.18959
2.84325 -0.187123
2.67388 -0.183
2.50429 -0.177711
2.33462 -0.171876
2.16491 -0.166169
1.99517 -0.161225
1.82543 -0.157612
1.65567 -0.155681
1.48592 -0.155681
1.31617 -0.157612
1.14642 -0.161225
0.976687 -0.166169
0.806974 -0.171876
0.637301 -0.177711
0.467711 -0.183
0.298346 -0.187123
0.129975 -0.18959

3.01162 -0.168238
2.84325 -0.166007
2.67388 -0.162278
2.50429 -0.157494
2.33462 -0.152215
2.16491 -0.14705
1.99517 -0.142575
1.82543 -0.139304
1.65567 -0.137557
1.48592 -0.137557
1.31617 -0.139304
1.14642 -0.142575
0.976687 -0.14705
0.806974 -0.152215
0.637301 -0.157494
0.467711 -0.162278
0.298346 -0.166007
0.129975 -0.168238

3.01162 -0.149148
2.84325 -0.147178
2.67388 -0.1438
2.50429 -0.139464
2.33462 -0.134678
2.16491 -0.129996
1.99517 -0.125939
1.82543 -0.122972
1.65567 -0.121388
1.48592 -0.121388
1.31617 -0.122972
1.14642 -0.125939
0.976687 -0.129996
0.806974 -0.134678
0.637301 -0.139464
0.467711 -0.1438
0.298346 -0.147178
0.129975 -0.149148

3.01162 -0.132192
2.84325 -0.130357
2.67388 -0.12729
2.50429 -0.123353
2.33462 -0.119009
2.16491 -0.114757
1.99517 -0.111072
1.82543 -0.108376
1.65567 -0.106938
1.48592 -0.106938
1.31617 -0.108376
1.14642 -0.111072
0.976687 -0.114757
0.806974 -0.119009
0.637301 -0.123353
0.467711 -0.12729
0.298346 -0.130357
0.129975 -0.132192

3.01162 -0.116968
2.84325 -0.1153
2.67388 -0.112511
2.50429 -0.108931
2.33462 -0.10498
2.16491 -0.101118
1.99517 -0.0977687
1.82543 -0.0953087
1.65567 -0.0939994
1.48592 -0.0939994
1.31617 -0.0953087
1.14642 -0.0977687
0.976687 -0.101118
0.806974 -0.10498
0.637301 -0.108931
0.467711 -0.112511
0.298346 -0.1153
0.129975 -0.116968

3.01162 -0.103317
2.84325 -0.101798
2.67388 -0.0992582
2.50429 -0.095998
2.33462 -0.0923989
2.16491 -0.0888798
1.99517 -0.0858279
1.82543 -0.083586
1.65567 -0.0823933
1.48592 -0.0823933
1.31617 -0.083586
1.14642 -0.0858279
0.976687 -0.0888798
0.806974 -0.0923989
0.637301 -0.095998
0.467711 -0.0992582
0.298346 -0.101798
0.129975 -0.103317

3.01162 -0.0910554
2.84325 -0.0896699
2.67388 -0.0873532
2.50429 -0.0843795
2.33462 -0.0810972
2.16491 -0.0778816
1.99517 -0.0751013
1.82543 -0.0730539
1.65567 -0.0719657
1.48592 -0.0719657
1.31617 -0.0730539
1.14642 -0.0751013
0.976687 -0.0778816
0.806974 -0.0810972
0.637301 -0.0843795
0.467711 -0.0873532
0.298346 -0.0896699
0.129975 -0.0910554

3.01162 -0.0800223
2.84325 -0.0787568
2.67388 -0.0766408
2.50429 -0.0739243
2.33462 -0.070927
2.16491 -0.0679905
1.99517 -0.065446
1.82543 -0.0635747
1.65567 -0.0625806
1.48592 -0.0625806
1.31617 -0.0635747
1.14642 -0.065446
0.976687 -0.0679905
0.806974 -0.070927
0.637301 -0.0739243
0.467711 -0.0766408
0.298346 -0.0787568
0.129975 -0.0800223

3.01162 -0.0700787
2.84325 -0.0689212
2.67388 -0.0669857
2.50429 -0.0645012
2.33462 -0.0617571
2.16491 -0.0590711
1.99517 -0.0567422
1.82543 -0.0550296
1.65567 -0.0541202
1.48592 -0.0541202
1.31617 -0.0550296
1.14642 -0.0567422
0.976687 -0.0590711
0.806974 -0.0617571
0.637301 -0.0645012
0.467711 -0.0669857
0.298346 -0.0689212
0.129975 -0.0700787

3.01162 -0.0611027
2.84325 -0.0600426
2.67388 -0.0582698
2.50429 -0.0559937
2.33462 -0.05348
2.16491 -0.0510182
1.99517 -0.0488839
1.82543 -0.0473147
1.65567 -0.0464816
1.48592 -0.0464816
1.31617 -0.0473147
1.14642 -0.0488839
0.976687 -0.0510182
0.806974 -0.05348
0.637301 -0.0559937
0.467711 -0.0582698
0.298346 -0.0600426
0.129975 -0.0611027

3.01162 -0.0529879
2.84325 -0.0520149
2.67388 -0.0503893
2.50429 -0.0483019
2.33462 -0.0459957
2.16491 -0.0437363
1.99517 -0.0417783
1.82543 -0.0403387
1.65567 -0.0395746
1.48592 -0.0395746
1.31617 -0.0403387
1.14642 -0.0417783
0.976687 -0.0437363
0.806974 -0.0459957
0.637301 -0.0483019
0.467711 -0.0503893
0.298346 -0.0520149
0.129975 -0.0529879

3.01162 -0.0456386
2.84325 -0.0447463
2.67388 -0.0432539
2.50429 -0.0413368
2.33462 -0.0392179
2.16491 -0.0371428
1.99517 -0.0353442
1.82543 -0.0340216
1.65567 -0.0333198
1.48592 -0.0333198
1.31617 -0.0340216
1.14642 -0.0353442
0.976687 -0.0371428
0.806974 -0.0392179
0.637301 -0.0413368
0.467711 -0.0432539
0.298346 -0.0447463
0.129975 -0.0456386

3.01162 -0.038977
2.84325 -0.0381565
2.67388 -0.0367835
2.50429 -0.0350192
2.33462 -0.0330721
2.16491 -0.0311638
1.99517 -0.0295095
1.82543 -0.0282929
1.65567 -0.0276475
1.48592 -0.0276475
1.31617 -0.0282929
1.14642 -0.0295095
0.976687 -0.0311638
0.806974 -0.0330721
0.637301 -0.0350192
0.467711 -0.0367835
0.298346 -0.0381565
0.129975 -0.038977

3.01162 -0.0329265
2.84325 -0.0321732
2.67388 -0.0309076
2.50429 -0.0292844
2.33462 -0.0274918
2.16491 -0.0257347
1.99517 -0.0242112
1.82543 -0.0230907
1.65567 -0.0224963
1.48592 -0.0224963
1.31617 -0.0230907
1.14642 -0.0242112
0.976687 -0.0257347
0.806974 -0.0274918
0.637301 -0.0292844
0.467711 -0.0309076
0.298346 -0.0321732
0.129975 -0.0329265

3.01162 -0.0274272
2.84325 -0.0267293
2.67388 -0.0255651
2.50429 -0.02407
2.33462 -0.0224178
2.16491 -0.020798
1.99517 -0.0193933
1.82543 -0.0183602
1.65567 -0.0178122
1.48592 -0.0178122
1.31617 -0.0183602
1.14642 -0.0193933
0.976687 -0.020798
0.806974 -0.0224178
0.637301 -0.02407
0.467711 -0.0255651
0.298346 -0.0267293
0.129975 -0.0274272

3.01162 -0.0224205
2.84325 -0.0217768
2.67388 -0.0207026
2.50429 -0.0193231
2.33462 -0.0177984
2.16491 -0.0163031
1.99517 -0.0150066
1.82543 -0.0140529
1.65567 -0.0135471
1.48592 -0.0135471
1.31617 -0.0140529
1.14642 -0.0150066
0.976687 -0.0163031
0.806974 -0.0177984
0.637301 -0.0193231
0.467711 -0.0207026
0.298346 -0.0217768
0.129975 -0.0224205

3.01162 -0.0178566
2.84325 -0.0172623
2.67388 -0.01627
2.50429 -0.0149956
2.33462 -0.0135869
2.16491 -0.0122055
1.99517 -0.0110074
1.82543 -0.0101261
1.65567 -0.00965861
1.48592 -0.00965861
1.31617 -0.0101261
1.14642 -0.0110074
0.976687 -0.0122055
0.806974 -0.0135869
0.637301 -0.0149956
0.467711 -0.01627
0.298346 -0.0172623
0.129975 -0.0178566

3.01162 -0.0136895
2.84325 -0.0131416
2.67388 -0.0122243
2.50429 -0.0110458
2.33462 -0.00974296
2.16491 -0.00846527
1.99517 -0.0073569
1.82543 -0.00654173
1.65567 -0.00610923
1.48592 -0.00610923
1.31617 -0.00654173
1.14642 -0.0073569
0.976687 -0.00846527
0.806974 -0.00974296
0.637301 -0.0110458
0.467711 -0.0122243
0.298346 -0.0131416
0.129975 -0.0136895

3.01162 -0.00988332
2.84325 -0.00937607
2.67388 -0.00852705
2.50429 -0.00743614
2.33462 -0.0062301
2.16491 -0.00504708
1.99517 -0.00402085
1.82543 -0.00326594
1.65567 -0.00286539
1.48592 -0.00286539
1.31617 -0.00326594
1.14642 -0.00402085
0.976687 -0.00504708
0.806974 -0.0062301
0.637301 -0.00743614
0.467711 -0.00852705
0.298346 -0.00937607
0.129975 -0.00988332

3.01162 -0.00640103
2.84325 -0.00593107
2.67388 -0.00514446
2.50429 -0.00413364
2.33462 -0.00301606
2.16491 -0.00191972
1.99517 -0.000968516
1.82543 -0.000268753
1.65567 0.000102571
1.48592 0.000102571
1.31617 -0.000268753
1.14642 -0.000968516
0.976687 -0.00191972
0.806974 -0.00301606
0.637301 -0.00413364
0.467711 -0.00514446
0.298346 -0.00593107
0.129975 -0.00640103

3.01162 -0.00321144
2.84325 -0.00277562
2.67388 -0.00204617
2.50429 -0.00110872
2.33462 -7.20585e-05
2.16491 0.000945052
1.99517 0.00182746
1.82543 0.00247677
1.65567 0.0028214
1.48592 0.0028214
1.31617 0.00247677
1.14642 0.00182746
0.976687 0.000945052
0.806974 -7.20585e-05
0.637301 -0.00110872
0.467711 -0.00204617
0.298346 -0.00277562
0.129975 -0.00321144

3.01162 -0.000286878
2.84325 0.000117663
2.67388 0.000794776
2.50429 0.00166507
2.33462 0.00262759
2.16491 0.00357189
1.99517 0.00439141
1.82543 0.00499443
1.65567 0.00531456
1.48592 0.00531456
1.31617 0.00499443
1.14642 0.00439141
0.976687 0.00357189
0.806974 0.00262759
0.637301 0.00166507
0.467711 0.000794776
0.298346 0.000117663
0.129975 -0.000286878

3.01162 0.00239768
2.84325 0.00277353
2.67388 0.00340261
2.50429 0.00421125
2.33462 0.00510567
2.16491 0.00598347
1.99517 0.0067451
1.82543 0.00730568
1.65567 0.00760333
1.48592 0.00760333
1.31617 0.00730568
1.14642 0.0067451
0.976687 0.00598347
0.806974 0.00510567
0.637301 0.00421125
0.467711 0.00340261
0.298346 0.00277353
0.129975 0.00239768

3.01162 0.00486449
2.84325 0.00521401
2.67388 0.00579897
2.50429 0.00655108
2.33462 0.00738301
2.16491 0.00819952
1.99517 0.00890809
1.82543 0.00942968
1.65567 0.00970667
1.48592 0.00970667
1.31617 0.00942968
1.14642 0.00890809
0.976687 0.00819952
0.806974 0.00738301
0.637301 0.00655108
0.467711 0.00579897
0.298346 0.00521401
0.129975 0.00486449

3.01162 0.0071336
2.84325 0.00745885
2.67388 0.00800336
2.50429 0.00870348
2.33462 0.00947798
2.16491 0.0102381
1.99517 0.0108979
1.82543 0.0113836
1.65567 0.0116416
1.48592 0.0116416
1.31617 0.0113836
1.14642 0.0108979
